,order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,gender,name,city,state_code,state,zip_code,country,continent,birthday,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
2763,1630020,3,2019-06-18,Not Available,2040948,54,1709,3,USD,Male,Petronio Alicea,Lincoln,NE,Nebraska,68501,United States,North America,1968-05-04,2019-06-18,USD,1.0,MGS Gears of War M170,Tailspin Toys,Blue,32.25,70.13,702,Download Games,7,Games and Toys,2000.0,2013-06-07
2764,621004,2,2016-09-12,Not Available,2005336,54,59,4,USD,Male,Augustyn Pawlak,Humphrey,NE,Nebraska,68642,United States,North America,1980-10-10,2016-09-12,USD,1.0,WWI 1GB Digital Voice Recorder Pen E100 Pink,Wide World Importers,Pink,79.53,156.0,104,Recording Pen,1,Audio,2000.0,2013-06-07
2765,1508015,1,2019-02-16,Not Available,1299041,54,1505,1,USD,Male,Floyd Petty,Omaha,NE,Nebraska,68137,United States,North America,1985-08-16,2019-02-16,USD,1.0,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,The Phone Company,Pink,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2013-06-07
2766,1279008,5,2018-07-02,Not Available,1831168,54,1441,2,USD,Male,Bruce Mosley,Omaha,NE,Nebraska,68164,United States,North America,1950-10-28,2018-07-02,USD,1.0,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,Grey,91.97,200.0,503,Touch Screen Phones,5,Cell phones,2000.0,2013-06-07
2767,736013,7,2017-01-05,Not Available,2075723,54,2111,4,USD,Female,Heloise Labelle,Lincoln,NE,Nebraska,68501,United States,North America,1973-02-28,2017-01-05,USD,1.0,Contoso Water Heater 4.3GPM M1250 Red,Contoso,Red,403.53,877.5,804,Water Heaters,8,Home Appliances,2000.0,2013-06-07
2768,2176000,5,2020-12-15,Not Available,1713326,54,2111,2,USD,Male,Donald Woodson,Cairo,NE,Nebraska,68824,United States,North America,1998-11-14,2020-12-15,USD,1.0,Contoso Water Heater 4.3GPM M1250 Red,Contoso,Red,403.53,877.5,804,Water Heaters,8,Home Appliances,2000.0,2013-06-07
2769,623010,2,2016-09-14,Not Available,1706633,54,1636,2,USD,Female,Patricia Harrison,Shelton,NE,Nebraska,68876,United States,North America,1946-10-28,2016-09-14,USD,1.0,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2013-06-07
2770,1630020,2,2019-06-18,Not Available,2040948,54,1636,1,USD,Male,Petronio Alicea,Lincoln,NE,Nebraska,68501,United States,North America,1968-05-04,2019-06-18,USD,1.0,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2013-06-07
2771,736013,5,2017-01-05,Not Available,2075723,54,1456,3,USD,Female,Heloise Labelle,Lincoln,NE,Nebraska,68501,United States,North America,1973-02-28,2017-01-05,USD,1.0,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Gold,138.42,301.0,503,Touch Screen Phones,5,Cell phones,2000.0,2013-06-07
2772,1875042,1,2020-02-18,Not Available,1778966,54,1250,1,USD,Female,Kimberly Lovejoy,Elkhorn,NE,Nebraska,68022,United States,North America,1955-10-26,2020-02-18,USD,1.0,Contoso Travel Charger for S-Series Battery E302 Silver,Contoso,Silver,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2013-06-07
2773,736013,4,2017-01-05,Not Available,2075723,54,62,1,USD,Female,Heloise Labelle,Lincoln,NE,Nebraska,68501,United States,North America,1973-02-28,2017-01-05,USD,1.0,WWI 2GB Spy Video Recorder Pen M300 White,Wide World Importers,White,83.24,181.0,104,Recording Pen,1,Audio,2000.0,2013-06-07
2774,1630020,1,2019-06-18,Not Available,2040948,54,1577,2,USD,Male,Petronio Alicea,Lincoln,NE,Nebraska,68501,United States,North America,1968-05-04,2019-06-18,USD,1.0,SV DVD Recorder L200 Black,Southridge Video,Black,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2013-06-07
2775,1014003,6,2017-10-10,Not Available,1414241,54,2086,1,USD,Female,Cynthia Reed,Scottsbluff,NE,Nebraska,69361,United States,North America,1948-09-25,2017-10-10,USD,1.0,Contoso Water Heater 4.3GPM M1250 White,Contoso,White,403.53,877.5,804,Water Heaters,8,Home Appliances,2000.0,2013-06-07
2776,966003,2,2017-08-23,Not Available,1824698,54,165,1,USD,Male,Brandon Williams,Fremont,NE,Nebraska,68025,United States,North America,1972-06-01,2017-08-23,USD,1.0,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Black,389.26,763.51,201,Televisions,2,TV and Video,2000.0,2013-06-07
2777,1809042,1,2019-12-14,Not Available,2040948,54,701,1,USD,Male,Petronio Alicea,Lincoln,NE,Nebraska,68501,United States,North America,1968-05-04,2019-12-14,USD,1.0,Proseware Ink Jet All in one M300 White,Proseware,White,77.72,169.0,306,"Printers, Scanners & Fax",3,Computers,2000.0,2013-06-07
2778,780017,2,2017-02-18,Not Available,1264805,54,124,3,USD,Male,Fletcher Carver,Lexington,NE,Nebraska,68850,United States,North America,1992-01-23,2017-02-18,USD,1.0,"Adventure Works 19"" Portable LCD HDTV M110 White",Adventure Works,White,128.76,279.99,201,Televisions,2,TV and Video,2000.0,2013-06-07
2779,621004,3,2016-09-12,Not Available,2005336,54,1659,4,USD,Male,Augustyn Pawlak,Humphrey,NE,Nebraska,68642,United States,North America,1980-10-10,2016-09-12,USD,1.0,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2013-06-07
2780,857000,1,2017-05-06,Not Available,2040948,54,1326,1,USD,Male,Petronio Alicea,Lincoln,NE,Nebraska,68501,United States,North America,1968-05-04,2017-05-06,USD,1.0,Contoso Centrex Phone System L10 Black,Contoso,Black,14.24,42.99,501,Home & Office Phones,5,Cell phones,2000.0,2013-06-07
2781,1806021,1,2019-12-11,Not Available,1766887,54,107,1,USD,Female,Sabrina Aikens,Merna,NE,Nebraska,68856,United States,North America,1973-12-20,2019-12-11,USD,1.0,WWI Stereo Bluetooth Headphones New Generation M370 White,Wide World Importers,White,61.16,132.99,106,Bluetooth Headphones,1,Audio,2000.0,2013-06-07
2782,1328013,1,2018-08-20,Not Available,1395383,54,1361,1,USD,Female,Gina Caine,Omaha,NE,Nebraska,68102,United States,North America,1940-01-06,2018-08-20,USD,1.0,Contoso Behind Centrex X15 White,Contoso,White,16.56,49.99,501,Home & Office Phones,5,Cell phones,2000.0,2013-06-07
2783,2170006,2,2020-12-09,Not Available,1264805,54,108,7,USD,Male,Fletcher Carver,Lexington,NE,Nebraska,68850,United States,North America,1992-01-23,2020-12-09,USD,1.0,WWI Stereo Bluetooth Headphones New Generation M370 Yellow,Wide World Importers,Yellow,61.16,132.99,106,Bluetooth Headphones,1,Audio,2000.0,2013-06-07
2784,518007,1,2016-06-01,Not Available,1572525,54,2011,10,USD,Female,Judy Arambula,Hordville,NE,Nebraska,68846,United States,North America,1986-10-10,2016-06-01,USD,1.0,Fabrikam Microwave 0.9CuFt E0900 Black,Fabrikam,Black,50.98,99.99,803,Microwaves,8,Home Appliances,2000.0,2013-06-07
2785,1975006,2,2020-05-28,Not Available,1284778,54,432,1,USD,Male,Earl Smith,Beatrice,NE,Nebraska,68310,United States,North America,1993-01-19,2020-05-28,USD,1.0,Adventure Works Desktop PC1.80 ED182 Brown,Adventure Works,Brown,254.86,499.9,303,Desktops,3,Computers,2000.0,2013-06-07
2786,2079004,7,2020-09-09,Not Available,1309524,54,335,3,USD,Male,Vincent Murphy,Omaha,NE,Nebraska,68102,United States,North America,1952-04-02,2020-09-09,USD,1.0,SV Car Video LCD9.2W X9281 Brown,Southridge Video,Brown,287.92,869.0,205,Car Video,2,TV and Video,2000.0,2013-06-07
2787,2194023,1,2021-01-02,Not Available,1813480,54,1161,2,USD,Male,Steven Prado,Grand Island,NE,Nebraska,68801,United States,North America,1958-03-29,2021-01-02,USD,1.0,Fabrikam Business Videographer 1/2'' 3mm M500 Black,Fabrikam,Black,404.68,880.0,405,Camcorders,4,Cameras and camcorders,2000.0,2013-06-07
2788,1729006,3,2019-09-25,Not Available,2016041,54,445,10,USD,Male,Melvin Berg,Red Cloud,NE,Nebraska,68970,United States,North America,1981-12-31,2019-09-25,USD,1.0,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Black,257.06,559.0,303,Desktops,3,Computers,2000.0,2013-06-07
2789,1634040,2,2019-06-22,Not Available,1469379,54,273,2,USD,Male,Charles Bassham,Homer,NE,Nebraska,68030,United States,North America,1965-11-20,2019-06-22,USD,1.0,Contoso Home Theater System 5.1 Channel M1520 White,Contoso,White,155.89,339.0,203,Home Theater System,2,TV and Video,2000.0,2013-06-07
2790,799003,2,2017-03-09,Not Available,2007280,54,109,3,USD,Female,Kvetoslava Marková,Callaway,NE,Nebraska,68825,United States,North America,1946-07-29,2017-03-09,USD,1.0,WWI Stereo Bluetooth Headphones New Generation M370 Orange,Wide World Importers,Orange,61.16,132.99,106,Bluetooth Headphones,1,Audio,2000.0,2013-06-07
2791,1619023,1,2019-06-07,Not Available,2016041,54,161,1,USD,Male,Melvin Berg,Red Cloud,NE,Nebraska,68970,United States,North America,1981-12-31,2019-06-07,USD,1.0,"Adventure Works 52"" LCD HDTV X790W Silver",Adventure Works,Silver,527.53,1592.2,201,Televisions,2,TV and Video,2000.0,2013-06-07
2792,1975006,4,2020-05-28,Not Available,1284778,54,1993,2,USD,Male,Earl Smith,Beatrice,NE,Nebraska,68310,United States,North America,1993-01-19,2020-05-28,USD,1.0,Fabrikam Microwave 0.9CuFt E0900 Silver,Fabrikam,Silver,50.98,99.99,803,Microwaves,8,Home Appliances,2000.0,2013-06-07
2793,1014003,5,2017-10-10,Not Available,1414241,54,183,3,USD,Female,Cynthia Reed,Scottsbluff,NE,Nebraska,69361,United States,North America,1948-09-25,2017-10-10,USD,1.0,SV 16xDVD M330 Silver,Southridge Video,Silver,50.13,109.0,202,VCD & DVD,2,TV and Video,2000.0,2013-06-07
2794,1640015,1,2019-06-28,Not Available,1887682,54,1818,7,USD,Male,Ronnie Williams,Scotia,NE,Nebraska,68875,United States,North America,1985-07-25,2019-06-28,USD,1.0,MGS Train Simulator 2009 E174,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2013-06-07
2795,1508015,2,2019-02-16,Not Available,1299041,54,2109,2,USD,Male,Floyd Petty,Omaha,NE,Nebraska,68137,United States,North America,1985-08-16,2019-02-16,USD,1.0,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,131.28,257.5,804,Water Heaters,8,Home Appliances,2000.0,2013-06-07
2796,736013,3,2017-01-05,Not Available,2075723,54,1235,1,USD,Female,Heloise Labelle,Lincoln,NE,Nebraska,68501,United States,North America,1973-02-28,2017-01-05,USD,1.0,"Fabrikam Business Videographer 2/3"" 17mm M280 Blue",Fabrikam,Blue,385.37,838.0,405,Camcorders,4,Cameras and camcorders,2000.0,2013-06-07
2797,1876039,2,2020-02-19,Not Available,1309524,54,1267,8,USD,Male,Vincent Murphy,Omaha,NE,Nebraska,68102,United States,North America,1952-04-02,2020-02-19,USD,1.0,Contoso Carrying Case E312 Pink,Contoso,Pink,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2013-06-07
2798,2190002,1,2020-12-29,Not Available,1270478,54,1267,5,USD,Male,John Kwan,Omaha,NE,Nebraska,68114,United States,North America,1962-01-04,2020-12-29,USD,1.0,Contoso Carrying Case E312 Pink,Contoso,Pink,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2013-06-07
2799,1782002,1,2019-11-17,Not Available,1364161,54,678,8,USD,Male,Charles Marin,Lincoln,NE,Nebraska,68501,United States,North America,1973-08-16,2019-11-17,USD,1.0,Proseware Laser Fax Printer E100 Grey,Proseware,Grey,46.39,91.0,306,"Printers, Scanners & Fax",3,Computers,2000.0,2013-06-07
2800,1640015,2,2019-06-28,Not Available,1887682,54,393,10,USD,Male,Ronnie Williams,Scotia,NE,Nebraska,68875,United States,North America,1985-07-25,2019-06-28,USD,1.0,WWI Laptop16 M0160 Black,Wide World Importers,Black,275.46,599.0,301,Laptops,3,Computers,2000.0,2013-06-07
2801,1014003,3,2017-10-10,Not Available,1414241,54,1493,2,USD,Female,Cynthia Reed,Scottsbluff,NE,Nebraska,69361,United States,North America,1948-09-25,2017-10-10,USD,1.0,The Phone Company Smart phones 8 GB of Memory M400 White,The Phone Company,White,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2013-06-07
2802,1876039,5,2020-02-19,Not Available,1309524,54,1622,5,USD,Male,Vincent Murphy,Omaha,NE,Nebraska,68102,United States,North America,1952-04-02,2020-02-19,USD,1.0,Contoso DVD Recorder L200 Black,Contoso,Black,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2013-06-07
2803,1598000,2,2019-05-17,Not Available,1414241,54,1538,4,USD,Female,Cynthia Reed,Scottsbluff,NE,Nebraska,69361,United States,North America,1948-09-25,2019-05-17,USD,1.0,The Phone Company PDA Wifi 3.5-inch M200 Silver,The Phone Company,Silver,128.76,280.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2013-06-07
2804,771006,1,2017-02-09,Not Available,1270478,54,29,7,USD,Male,John Kwan,Omaha,NE,Nebraska,68114,United States,North America,1962-01-04,2017-02-09,USD,1.0,Contoso 32GB Video MP3 Player M3200 White,Contoso,White,84.49,255.0,101,MP4&MP3,1,Audio,2000.0,2013-06-07
2805,1221020,3,2018-05-05,Not Available,1956193,54,1643,1,USD,Female,Annemari Mäki,Omaha,NE,Nebraska,68137,United States,North America,1993-04-18,2018-05-05,USD,1.0,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2013-06-07
2806,2014000,2,2020-07-06,Not Available,2001755,54,623,9,USD,Female,Mie Huus,Lincoln,NE,Nebraska,68501,United States,North America,1960-01-09,2020-07-06,USD,1.0,WWI Projector 1080p DLP86 White,Wide World Importers,White,827.97,2499.0,305,Projectors & Screens,3,Computers,2000.0,2013-06-07
2807,1729006,1,2019-09-25,Not Available,2016041,54,626,4,USD,Male,Melvin Berg,Red Cloud,NE,Nebraska,68970,United States,North America,1981-12-31,2019-09-25,USD,1.0,WWI Projector 480p LCD12 White,Wide World Importers,White,116.75,229.0,305,Projectors & Screens,3,Computers,2000.0,2013-06-07
2808,1114004,1,2018-01-18,Not Available,1390363,54,1532,6,USD,Male,Leonard Krueger,Grand Island,NE,Nebraska,68801,United States,North America,1965-09-21,2018-01-18,USD,1.0,The Phone Company PDA Palm 3.5 inch M810 Black,The Phone Company,Black,128.76,280.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2013-06-07
2809,966003,3,2017-08-23,Not Available,1824698,54,1761,1,USD,Male,Brandon Williams,Fremont,NE,Nebraska,68025,United States,North America,1972-06-01,2017-08-23,USD,1.0,MGS Combat Flight Simulator 2 M400,Tailspin Toys,Black,33.75,73.39,702,Download Games,7,Games and Toys,2000.0,2013-06-07
2810,1755017,2,2019-10-21,Not Available,1849661,54,592,2,USD,Female,Karen Howard,Omaha,NE,Nebraska,68132,United States,North America,1957-04-11,2019-10-21,USD,1.0,Contoso Projector 480p M481 White,Contoso,White,254.4,499.0,305,Projectors & Screens,3,Computers,2000.0,2013-06-07
2811,558001,1,2016-07-11,Not Available,1831168,54,9,2,USD,Male,Bruce Mosley,Omaha,NE,Nebraska,68164,United States,North America,1950-10-28,2016-07-11,USD,1.0,Contoso 4G MP3 Player E400 Black,Contoso,Black,30.58,59.99,101,MP4&MP3,1,Audio,2000.0,2013-06-07
2812,1508015,3,2019-02-16,Not Available,1299041,54,499,7,USD,Male,Floyd Petty,Omaha,NE,Nebraska,68137,United States,North America,1985-08-16,2019-02-16,USD,1.0,Adventure Works LCD15 E100 Black,Adventure Works,Black,50.47,99.0,304,Monitors,3,Computers,2000.0,2013-06-07
2813,1221020,1,2018-05-05,Not Available,1956193,54,2474,7,USD,Female,Annemari Mäki,Omaha,NE,Nebraska,68137,United States,North America,1993-04-18,2018-05-05,USD,1.0,Litware 20'' Weather-Shield Performance Box Fan E1601 White,Litware,White,15.29,29.99,808,Fans,8,Home Appliances,2000.0,2013-06-07
2814,1975006,1,2020-05-28,Not Available,1284778,54,2081,4,USD,Male,Earl Smith,Beatrice,NE,Nebraska,68310,United States,North America,1993-01-19,2020-05-28,USD,1.0,Contoso Microwave 1.6CuFt M0125 Black,Contoso,Black,82.77,179.99,803,Microwaves,8,Home Appliances,2000.0,2013-06-07
2815,1221020,2,2018-05-05,Not Available,1956193,54,1278,2,USD,Female,Annemari Mäki,Omaha,NE,Nebraska,68137,United States,North America,1993-04-18,2018-05-05,USD,1.0,Contoso General Soft Carrying Case E318 Blue,Contoso,Blue,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2013-06-07
2816,857012,1,2017-05-06,Not Available,1906975,54,134,2,USD,Male,Jules Boncoeur,Omaha,NE,Nebraska,68114,United States,North America,1983-03-09,2017-05-06,USD,1.0,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Black,160.93,349.95,201,Televisions,2,TV and Video,2000.0,2013-06-07
2817,2079004,6,2020-09-09,Not Available,1309524,54,1528,1,USD,Male,Vincent Murphy,Omaha,NE,Nebraska,68102,United States,North America,1952-04-02,2020-09-09,USD,1.0,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,The Phone Company,Black,100.06,302.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2013-06-07
2818,1640015,3,2019-06-28,Not Available,1887682,54,1588,1,USD,Male,Ronnie Williams,Scotia,NE,Nebraska,68875,United States,North America,1985-07-25,2019-06-28,USD,1.0,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Silver,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2013-06-07
2819,2119002,1,2020-10-19,Not Available,1414241,54,1033,5,USD,Female,Cynthia Reed,Scottsbluff,NE,Nebraska,69361,United States,North America,1948-09-25,2020-10-19,USD,1.0,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum,Azure,88.79,268.0,401,Digital Cameras,4,Cameras and camcorders,2000.0,2013-06-07
2820,1030012,1,2017-10-26,Not Available,1911774,54,1421,3,USD,Female,Julia Mäenpää,Omaha,NE,Nebraska,68102,United States,North America,1979-11-06,2017-10-26,USD,1.0,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",The Phone Company,Black,133.36,290.0,503,Touch Screen Phones,5,Cell phones,2000.0,2013-06-07
2821,1114004,3,2018-01-18,Not Available,1390363,54,551,1,USD,Male,Leonard Krueger,Grand Island,NE,Nebraska,68801,United States,North America,1965-09-21,2018-01-18,USD,1.0,Proseware Projector 1080p LCD86 White,Proseware,White,760.38,2295.0,305,Projectors & Screens,3,Computers,2000.0,2013-06-07
2822,2170006,1,2020-12-09,Not Available,1264805,54,1497,2,USD,Male,Fletcher Carver,Lexington,NE,Nebraska,68850,United States,North America,1992-01-23,2020-12-09,USD,1.0,The Phone Company Smart phones Unlocked M300 White,The Phone Company,White,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2013-06-07
2823,1504024,1,2019-02-12,Not Available,2040948,54,622,3,USD,Male,Petronio Alicea,Lincoln,NE,Nebraska,68501,United States,North America,1968-05-04,2019-02-12,USD,1.0,WWI Projector 1080p LCD86 White,Wide World Importers,White,760.38,2295.0,305,Projectors & Screens,3,Computers,2000.0,2013-06-07
2824,2176000,6,2020-12-15,Not Available,1713326,54,1970,8,USD,Male,Donald Woodson,Cairo,NE,Nebraska,68824,United States,North America,1998-11-14,2020-12-15,USD,1.0,Litware Refrigerator 19CuFt M760 Grey,Litware,Grey,413.42,899.0,802,Refrigerators,8,Home Appliances,2000.0,2013-06-07
2825,1688030,2,2019-08-15,Not Available,1366540,54,2425,1,USD,Male,Robert Schantz,Lincoln,NE,Nebraska,68501,United States,North America,1983-05-15,2019-08-15,USD,1.0,Litware Tower Fan E501 Yellow,Litware,Yellow,20.39,39.99,808,Fans,8,Home Appliances,2000.0,2013-06-07
2826,1975006,3,2020-05-28,Not Available,1284778,54,2031,1,USD,Male,Earl Smith,Beatrice,NE,Nebraska,68310,United States,North America,1993-01-19,2020-05-28,USD,1.0,Litware Microwave 1.5CuFt X110 Grey,Litware,Grey,220.64,665.94,803,Microwaves,8,Home Appliances,2000.0,2013-06-07
2827,1865011,1,2020-02-08,Not Available,1572109,54,1788,2,USD,Male,Maurice Mohr,Swanton,NE,Nebraska,68445,United States,North America,1970-06-28,2020-02-08,USD,1.0,MGS Age of Mythology: Gold Edition 2009 E144,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys,2000.0,2013-06-07
2828,1536022,1,2019-03-16,Not Available,1813480,54,845,3,USD,Male,Steven Prado,Grand Island,NE,Nebraska,68801,United States,North America,1958-03-29,2019-03-16,USD,1.0,Contoso Bright Light battery E20 White,Contoso,White,13.71,26.9,308,Computers Accessories,3,Computers,2000.0,2013-06-07
2829,1519037,6,2019-02-27,Not Available,1813480,54,326,1,USD,Male,Steven Prado,Grand Island,NE,Nebraska,68801,United States,North America,1958-03-29,2019-02-27,USD,1.0,SV Car Video TFT7 M7000 Brown,Southridge Video,Brown,152.44,299.0,205,Car Video,2,TV and Video,2000.0,2013-06-07
2830,1850024,1,2020-01-24,Not Available,1945099,54,1125,6,USD,Male,Jouni Ruotsalainen,Clarks,NE,Nebraska,68628,United States,North America,1936-06-23,2020-01-24,USD,1.0,"Fabrikam SLR Camera 35"" X358 Gold",Fabrikam,Gold,144.52,436.2,402,Digital SLR Cameras,4,Cameras and camcorders,2000.0,2013-06-07
